Trade #,Type,Signal,Date/Time,Price THB,Contracts,Profit THB,Profit %,Cum. Profit THB,Cum. Profit %,Run-up THB,Run-up %,Drawdown THB,Drawdown %
64,Exit Short,MacdLE,2022-01-20 09:45,984.5,1,720.00,0.36,2200.00,0.07,2280.00,1.15,20.00,0.01
64,Entry Short,MacdSE,2022-01-18 10:45,988.1,1,720.00,0.36,2200.00,0.07,2280.00,1.15,20.00,0.01
63,Exit Short,MacdLE,2022-01-17 16:45,990.0,1,-1360.00,-0.69,1480.00,-0.14,60.00,0.03,1760.00,0.90
63,Entry Short,MacdSE,2022-01-14 10:45,983.2,1,-1360.00,-0.69,1480.00,-0.14,60.00,0.03,1760.00,0.90
62,Exit Short,MacdLE,2022-01-10 14:45,982.8,1,2420.00,1.22,2840.00,0.24,3960.00,1.99,340.00,0.17
62,Entry Short,MacdSE,2022-01-05 14:45,994.9,1,2420.00,1.22,2840.00,0.24,3960.00,1.99,340.00,0.17
61,Exit Short,MacdLE,2021-12-30 11:45,984.8,1,-1660.00,-0.85,420.00,-0.17,20.00,0.01,1840.00,0.94
61,Entry Short,MacdSE,2021-12-29 10:45,976.5,1,-1660.00,-0.85,420.00,-0.17,20.00,0.01,1840.00,0.94
60,Exit Short,MacdLE,2021-12-28 10:45,982.6,1,-1420.00,-0.73,2080.00,-0.14,620.00,0.32,1620.00,0.83
60,Entry Short,MacdSE,2021-12-27 11:45,975.5,1,-1420.00,-0.73,2080.00,-0.14,620.00,0.32,1620.00,0.83
59,Exit Short,MacdLE,2021-12-22 11:45,964.4,1,-140.00,-0.07,3500.00,-0.01,2100.00,1.09,840.00,0.44
59,Entry Short,MacdSE,2021-12-20 10:45,963.7,1,-140.00,-0.07,3500.00,-0.01,2100.00,1.09,840.00,0.44
58,Exit Short,MacdLE,2021-12-16 11:45,970.4,1,-1320.00,-0.68,3640.00,-0.13,1320.00,0.68,1360.00,0.71
58,Entry Short,MacdSE,2021-12-13 13:45,963.8,1,-1320.00,-0.68,3640.00,-0.13,1320.00,0.68,1360.00,0.71
57,Exit Short,MacdLE,2021-12-13 10:45,965.6,1,-1320.00,-0.69,4960.00,-0.13,100.00,0.05,1780.00,0.93
57,Entry Short,MacdSE,2021-12-09 15:45,959.0,1,-1320.00,-0.69,4960.00,-0.13,100.00,0.05,1780.00,0.93
56,Exit Short,MacdLE,2021-12-01 13:45,942.8,1,8820.00,4.47,6280.00,0.88,11620.00,5.89,260.00,0.13
56,Entry Short,MacdSE,2021-11-25 11:45,986.9,1,8820.00,4.47,6280.00,0.88,11620.00,5.89,260.00,0.13
55,Exit Short,MacdLE,2021-11-24 10:45,991.9,1,-1180.00,-0.60,-2540.00,-0.12,180.00,0.09,1320.00,0.67
55,Entry Short,MacdSE,2021-11-23 15:45,986.0,1,-1180.00,-0.60,-2540.00,-0.12,180.00,0.09,1320.00,0.67
54,Exit Short,MacdLE,2021-11-22 14:45,988.0,1,-600.00,-0.30,-1360.00,-0.06,980.00,0.50,1180.00,0.60
54,Entry Short,MacdSE,2021-11-17 11:45,985.0,1,-600.00,-0.30,-1360.00,-0.06,980.00,0.50,1180.00,0.60
53,Exit Short,MacdLE,2021-11-11 16:45,979.1,1,-820.00,-0.42,-760.00,-0.08,900.00,0.46,1000.00,0.51
53,Entry Short,MacdSE,2021-11-10 09:45,975.0,1,-820.00,-0.42,-760.00,-0.08,900.00,0.46,1000.00,0.51
52,Exit Short,MacdLE,2021-11-09 15:45,981.4,1,-740.00,-0.38,60.00,-0.07,320.00,0.16,920.00,0.47
52,Entry Short,MacdSE,2021-11-08 14:45,977.7,1,-740.00,-0.38,60.00,-0.07,320.00,0.16,920.00,0.47
51,Exit Short,MacdLE,2021-11-02 11:45,972.5,1,-640.00,-0.33,800.00,-0.06,520.00,0.27,840.00,0.43
51,Entry Short,MacdSE,2021-11-01 13:45,969.3,1,-640.00,-0.33,800.00,-0.06,520.00,0.27,840.00,0.43
50,Exit Short,MacdLE,2021-11-01 09:45,978.5,1,80.00,0.04,1440.00,0.01,1540.00,0.79,140.00,0.07
50,Entry Short,MacdSE,2021-10-27 11:45,978.9,1,80.00,0.04,1440.00,0.01,1540.00,0.79,140.00,0.07
49,Exit Short,MacdLE,2021-10-26 16:45,983.6,1,-660.00,-0.34,1360.00,-0.07,880.00,0.45,900.00,0.46
49,Entry Short,MacdSE,2021-10-25 11:45,980.3,1,-660.00,-0.34,1360.00,-0.07,880.00,0.45,900.00,0.46
48,Exit Short,MacdLE,2021-10-21 10:45,987.0,1,380.00,0.19,2020.00,0.04,2080.00,1.05,1200.00,0.61
48,Entry Short,MacdSE,2021-10-15 13:45,988.9,1,380.00,0.19,2020.00,0.04,2080.00,1.05,1200.00,0.61
47,Exit Short,MacdLE,2021-10-15 10:45,990.9,1,-1280.00,-0.65,1640.00,-0.13,240.00,0.12,1500.00,0.76
47,Entry Short,MacdSE,2021-10-14 14:45,984.5,1,-1280.00,-0.65,1640.00,-0.13,240.00,0.12,1500.00,0.76
46,Exit Short,MacdLE,2021-10-12 16:45,987.0,1,-1020.00,-0.52,2920.00,-0.10,1060.00,0.54,1820.00,0.93
46,Entry Short,MacdSE,2021-10-11 10:45,981.9,1,-1020.00,-0.52,2920.00,-0.10,1060.00,0.54,1820.00,0.93
45,Exit Short,MacdLE,2021-10-07 10:45,981.7,1,-2680.00,-1.38,3940.00,-0.27,560.00,0.29,2700.00,1.39
45,Entry Short,MacdSE,2021-10-06 15:45,968.3,1,-2680.00,-1.38,3940.00,-0.27,560.00,0.29,2700.00,1.39
44,Exit Short,MacdLE,2021-10-04 09:45,962.9,1,1920.00,0.99,6620.00,0.19,3840.00,1.97,1100.00,0.57
44,Entry Short,MacdSE,2021-09-27 16:45,972.5,1,1920.00,0.99,6620.00,0.19,3840.00,1.97,1100.00,0.57
43,Exit Short,MacdLE,2021-09-21 14:45,964.2,1,900.00,0.46,4700.00,0.09,3260.00,1.68,740.00,0.38
43,Entry Short,MacdSE,2021-09-17 11:45,968.7,1,900.00,0.46,4700.00,0.09,3260.00,1.68,740.00,0.38
42,Exit Short,MacdLE,2021-09-15 16:45,974.8,1,300.00,0.15,3800.00,0.03,1260.00,0.65,320.00,0.16
42,Entry Short,MacdSE,2021-09-14 11:45,976.3,1,300.00,0.15,3800.00,0.03,1260.00,0.65,320.00,0.16
41,Exit Short,MacdLE,2021-09-10 15:45,984.6,1,2480.00,1.24,3500.00,0.25,4720.00,2.37,1580.00,0.79
41,Entry Short,MacdSE,2021-09-03 15:45,997.0,1,2480.00,1.24,3500.00,0.25,4720.00,2.37,1580.00,0.79
40,Exit Short,MacdLE,2021-09-02 16:45,994.7,1,-2040.00,-1.04,1020.00,-0.20,460.00,0.23,2980.00,1.51
40,Entry Short,MacdSE,2021-08-31 16:45,984.5,1,-2040.00,-1.04,1020.00,-0.20,460.00,0.23,2980.00,1.51
39,Exit Short,MacdLE,2021-08-30 10:45,979.5,1,-2900.00,-1.50,3060.00,-0.29,140.00,0.07,3340.00,1.73
39,Entry Short,MacdSE,2021-08-27 15:45,965.0,1,-2900.00,-1.50,3060.00,-0.29,140.00,0.07,3340.00,1.73
38,Exit Short,MacdLE,2021-08-27 14:45,969.7,1,-3220.00,-1.69,5960.00,-0.32,120.00,0.06,3340.00,1.75
38,Entry Short,MacdSE,2021-08-25 11:45,953.6,1,-3220.00,-1.69,5960.00,-0.32,120.00,0.06,3340.00,1.75
37,Exit Short,MacdLE,2021-08-23 10:45,939.7,1,-3700.00,-2.01,9180.00,-0.37,440.00,0.24,3720.00,2.02
37,Entry Short,MacdSE,2021-08-19 11:45,921.2,1,-3700.00,-2.01,9180.00,-0.37,440.00,0.24,3720.00,2.02
36,Exit Short,MacdLE,2021-08-16 15:45,912.6,1,-540.00,-0.30,12880.00,-0.05,920.00,0.51,900.00,0.49
36,Entry Short,MacdSE,2021-08-11 11:45,909.9,1,-540.00,-0.30,12880.00,-0.05,920.00,0.51,900.00,0.49
35,Exit Short,MacdLE,2021-08-09 11:45,910.0,1,-240.00,-0.13,13420.00,-0.02,2520.00,1.39,560.00,0.31
35,Entry Short,MacdSE,2021-08-05 13:45,908.8,1,-240.00,-0.13,13420.00,-0.02,2520.00,1.39,560.00,0.31
34,Exit Short,MacdLE,2021-08-02 14:45,906.5,1,20.00,0.01,13660.00,0.00,960.00,0.53,480.00,0.26
34,Entry Short,MacdSE,2021-07-30 11:45,906.6,1,20.00,0.01,13660.00,0.00,960.00,0.53,480.00,0.26
33,Exit Short,MacdLE,2021-07-29 14:45,914.9,1,120.00,0.07,13640.00,0.01,1600.00,0.87,500.00,0.27
33,Entry Short,MacdSE,2021-07-23 15:45,915.5,1,120.00,0.07,13640.00,0.01,1600.00,0.87,500.00,0.27
32,Exit Short,MacdLE,2021-07-21 15:45,916.9,1,3160.00,1.69,13520.00,0.31,4300.00,2.31,660.00,0.35
32,Entry Short,MacdSE,2021-07-16 09:45,932.7,1,3160.00,1.69,13520.00,0.31,4300.00,2.31,660.00,0.35
31,Exit Short,MacdLE,2021-07-09 16:45,930.2,1,2920.00,1.55,10360.00,0.29,4860.00,2.57,520.00,0.28
31,Entry Short,MacdSE,2021-07-07 13:45,944.8,1,2920.00,1.55,10360.00,0.29,4860.00,2.57,520.00,0.28
30,Exit Short,MacdLE,2021-07-05 16:45,944.7,1,-240.00,-0.13,7440.00,-0.02,720.00,0.38,500.00,0.26
30,Entry Short,MacdSE,2021-07-02 13:45,943.5,1,-240.00,-0.13,7440.00,-0.02,720.00,0.38,500.00,0.26
29,Exit Short,MacdLE,2021-07-01 13:45,952.0,1,-800.00,-0.42,7680.00,-0.08,560.00,0.30,800.00,0.42
29,Entry Short,MacdSE,2021-07-01 09:45,948.0,1,-800.00,-0.42,7680.00,-0.08,560.00,0.30,800.00,0.42
28,Exit Short,MacdLE,2021-06-29 09:45,945.5,1,580.00,0.31,8480.00,0.06,580.00,0.31,600.00,0.32
28,Entry Short,MacdSE,2021-06-28 14:45,948.4,1,580.00,0.31,8480.00,0.06,580.00,0.31,600.00,0.32
27,Exit Short,MacdLE,2021-06-28 11:45,952.2,1,-840.00,-0.44,7900.00,-0.08,80.00,0.04,1000.00,0.53
27,Entry Short,MacdSE,2021-06-28 10:45,948.0,1,-840.00,-0.44,7900.00,-0.08,80.00,0.04,1000.00,0.53
26,Exit Short,MacdLE,2021-06-25 10:45,959.3,1,-1240.00,-0.65,8740.00,-0.12,1160.00,0.61,1380.00,0.72
26,Entry Short,MacdSE,2021-06-24 10:45,953.1,1,-1240.00,-0.65,8740.00,-0.12,1160.00,0.61,1380.00,0.72
25,Exit Short,MacdLE,2021-06-22 10:45,966.9,1,3580.00,1.82,9980.00,0.36,6380.00,3.24,640.00,0.32
25,Entry Short,MacdSE,2021-06-14 15:45,984.8,1,3580.00,1.82,9980.00,0.36,6380.00,3.24,640.00,0.32
24,Exit Short,MacdLE,2021-06-09 11:45,977.4,1,60.00,0.03,6400.00,0.01,2400.00,1.23,660.00,0.34
24,Entry Short,MacdSE,2021-06-02 16:45,977.7,1,60.00,0.03,6400.00,0.01,2400.00,1.23,660.00,0.34
23,Exit Short,MacdLE,2021-06-01 10:45,970.6,1,-2520.00,-1.32,6340.00,-0.25,1280.00,0.67,2900.00,1.51
23,Entry Short,MacdSE,2021-05-31 09:45,958.0,1,-2520.00,-1.32,6340.00,-0.25,1280.00,0.67,2900.00,1.51
22,Exit Short,MacdLE,2021-05-25 10:45,942.7,1,-300.00,-0.16,8860.00,-0.03,1840.00,0.98,740.00,0.39
22,Entry Short,MacdSE,2021-05-19 15:45,941.2,1,-300.00,-0.16,8860.00,-0.03,1840.00,0.98,740.00,0.39
21,Exit Short,MacdLE,2021-05-14 16:45,934.9,1,3380.00,1.78,9160.00,0.34,9100.00,4.78,1040.00,0.55
21,Entry Short,MacdSE,2021-05-11 13:45,951.8,1,3380.00,1.78,9160.00,0.34,9100.00,4.78,1040.00,0.55
20,Exit Short,MacdLE,2021-05-06 14:45,942.9,1,2660.00,1.39,5780.00,0.27,7580.00,3.96,160.00,0.08
20,Entry Short,MacdSE,2021-04-30 14:45,956.2,1,2660.00,1.39,5780.00,0.27,7580.00,3.96,160.00,0.08
19,Exit Short,MacdLE,2021-04-26 16:45,940.6,1,3780.00,1.97,3120.00,0.38,5260.00,2.74,260.00,0.14
19,Entry Short,MacdSE,2021-04-22 09:45,959.5,1,3780.00,1.97,3120.00,0.38,5260.00,2.74,260.00,0.14
18,Exit Short,MacdLE,2021-04-16 14:45,940.0,1,-380.00,-0.20,-660.00,-0.04,720.00,0.38,980.00,0.52
18,Entry Short,MacdSE,2021-04-12 11:45,938.1,1,-380.00,-0.20,-660.00,-0.04,720.00,0.38,980.00,0.52
17,Exit Short,MacdLE,2021-04-09 10:45,950.8,1,4340.00,2.23,-280.00,0.44,6100.00,3.14,80.00,0.04
17,Entry Short,MacdSE,2021-04-05 09:45,972.5,1,4340.00,2.23,-280.00,0.44,6100.00,3.14,80.00,0.04
16,Exit Short,MacdLE,2021-04-01 13:45,971.9,1,-720.00,-0.37,-4620.00,-0.07,840.00,0.43,840.00,0.43
16,Entry Short,MacdSE,2021-03-30 14:45,968.3,1,-720.00,-0.37,-4620.00,-0.07,840.00,0.43,840.00,0.43
15,Exit Short,MacdLE,2021-03-24 14:45,956.7,1,-640.00,-0.34,-3900.00,-0.06,160.00,0.08,880.00,0.46
15,Entry Short,MacdSE,2021-03-24 11:45,953.5,1,-640.00,-0.34,-3900.00,-0.06,160.00,0.08,880.00,0.46
14,Exit Short,MacdLE,2021-03-22 15:45,961.1,1,-800.00,-0.42,-3260.00,-0.08,1320.00,0.69,1180.00,0.62
14,Entry Short,MacdSE,2021-03-19 09:45,957.1,1,-800.00,-0.42,-3260.00,-0.08,1320.00,0.69,1180.00,0.62
13,Exit Short,MacdLE,2021-03-18 10:45,976.9,1,-780.00,-0.40,-2460.00,-0.08,2900.00,1.49,1100.00,0.57
13,Entry Short,MacdSE,2021-03-12 13:45,973.0,1,-780.00,-0.40,-2460.00,-0.08,2900.00,1.49,1100.00,0.57
12,Exit Short,MacdLE,2021-03-10 14:45,969.0,1,-1860.00,-0.97,-1680.00,-0.19,2100.00,1.09,1960.00,1.02
12,Entry Short,MacdSE,2021-03-05 14:45,959.7,1,-1860.00,-0.97,-1680.00,-0.19,2100.00,1.09,1960.00,1.02
11,Exit Short,MacdLE,2021-03-05 11:45,963.0,1,-3400.00,-1.80,180.00,-0.34,1140.00,0.60,3600.00,1.90
11,Entry Short,MacdSE,2021-03-05 09:45,946.0,1,-3400.00,-1.80,180.00,-0.34,1140.00,0.60,3600.00,1.90
10,Exit Short,MacdLE,2021-03-01 15:45,930.0,1,-1720.00,-0.93,3580.00,-0.17,0,0.00,2120.00,1.15
10,Entry Short,MacdSE,2021-03-01 11:45,921.4,1,-1720.00,-0.93,3580.00,-0.17,0,0.00,2120.00,1.15
9,Exit Short,MacdLE,2021-02-23 11:45,924.2,1,3360.00,1.79,5300.00,0.34,6480.00,3.44,600.00,0.32
9,Entry Short,MacdSE,2021-02-17 09:45,941.0,1,3360.00,1.79,5300.00,0.34,6480.00,3.44,600.00,0.32
8,Exit Short,MacdLE,2021-02-15 15:45,946.1,1,-40.00,-0.02,1940.00,0.00,2520.00,1.33,1420.00,0.75
8,Entry Short,MacdSE,2021-02-10 11:45,945.9,1,-40.00,-0.02,1940.00,0.00,2520.00,1.33,1420.00,0.75
7,Exit Short,MacdLE,2021-02-05 11:45,922.0,1,-740.00,-0.40,1980.00,-0.07,1300.00,0.71,1400.00,0.76
7,Entry Short,MacdSE,2021-02-03 16:45,918.3,1,-740.00,-0.40,1980.00,-0.07,1300.00,0.71,1400.00,0.76
6,Exit Short,MacdLE,2021-02-01 11:45,917.1,1,880.00,0.48,2720.00,0.09,3600.00,1.95,600.00,0.33
6,Entry Short,MacdSE,2021-01-28 09:45,921.5,1,880.00,0.48,2720.00,0.09,3600.00,1.95,600.00,0.33
5,Exit Short,MacdLE,2021-01-26 13:45,929.0,1,-80.00,-0.04,1840.00,-0.01,220.00,0.12,660.00,0.36
5,Entry Short,MacdSE,2021-01-26 11:45,928.6,1,-80.00,-0.04,1840.00,-0.01,220.00,0.12,660.00,0.36
4,Exit Short,MacdLE,2021-01-26 09:45,928.9,1,2520.00,1.34,1920.00,0.25,3200.00,1.70,140.00,0.07
4,Entry Short,MacdSE,2021-01-22 10:45,941.5,1,2520.00,1.34,1920.00,0.25,3200.00,1.70,140.00,0.07
3,Exit Short,MacdLE,2021-01-19 10:45,957.5,1,3760.00,1.93,-600.00,0.38,7460.00,3.82,880.00,0.45
3,Entry Short,MacdSE,2021-01-13 16:45,976.3,1,3760.00,1.93,-600.00,0.38,7460.00,3.82,880.00,0.45
2,Exit Short,MacdLE,2021-01-13 13:45,983.5,1,-3100.00,-1.60,-4360.00,-0.31,1180.00,0.61,3280.00,1.69
2,Entry Short,MacdSE,2021-01-11 15:45,968.0,1,-3100.00,-1.60,-4360.00,-0.31,1180.00,0.61,3280.00,1.69
1,Exit Short,MacdLE,2021-01-08 10:45,964.7,1,-1260.00,-0.66,-1260.00,-0.13,220.00,0.11,1520.00,0.79
1,Entry Short,MacdSE,2021-01-08 09:45,958.4,1,-1260.00,-0.66,-1260.00,-0.13,220.00,0.11,1520.00,0.79
