Trade #,Type,Signal,Date/Time,Price THB,Contracts,Profit THB,Profit %,Cum. Profit THB,Cum. Profit %,Run-up THB,Run-up %,Drawdown THB,Drawdown %
663,Entry Short,MomSE,2023-05-17 10:15,932.0,1,713.80,0.38,-116050.60,0.08,3156.90,1.69,0,0
662,Exit Long,MomSE,2023-05-17 10:15,932.0,1,-606.20,-0.32,-116764.40,-0.07,16.90,0.01,563.10,0.3
662,Entry Long,MomLE,2023-05-17 10:00,934.6,1,-606.20,-0.32,-116764.40,-0.07,16.90,0.01,563.10,0.3
661,Exit Short,MomLE,2023-05-17 10:00,934.6,1,-406.20,-0.22,-116158.20,-0.05,336.90,0.18,363.10,0.19
661,Entry Short,MomSE,2023-05-16 16:45,933.0,1,-406.20,-0.22,-116158.20,-0.05,336.90,0.18,363.10,0.19
660,Exit Long,MomSE,2023-05-16 16:45,933.0,1,-246.20,-0.13,-115752.00,-0.03,876.90,0.47,243.10,0.13
660,Entry Long,MomLE,2023-05-16 11:45,933.8,1,-246.20,-0.13,-115752.00,-0.03,876.90,0.47,243.10,0.13
659,Exit Short,MomLE,2023-05-16 11:45,933.8,1,1193.80,0.63,-115505.80,0.14,2316.90,1.23,1203.10,0.64
659,Entry Short,MomSE,2023-05-15 10:30,940.2,1,1193.80,0.63,-115505.80,0.14,2316.90,1.23,1203.10,0.64
658,Exit Long,MomSE,2023-05-15 10:30,940.2,1,-1646.20,-0.87,-116699.60,-0.19,1956.90,1.03,1603.10,0.85
658,Entry Long,MomLE,2023-05-12 15:45,948.0,1,-1646.20,-0.87,-116699.60,-0.19,1956.90,1.03,1603.10,0.85
657,Exit Short,MomLE,2023-05-12 15:45,948.0,1,-106.20,-0.06,-115053.40,-0.01,2296.90,1.21,303.10,0.16
657,Entry Short,MomSE,2023-05-11 16:15,947.9,1,-106.20,-0.06,-115053.40,-0.01,2296.90,1.21,303.10,0.16
656,Exit Long,MomSE,2023-05-11 16:15,947.9,1,-826.20,-0.43,-114947.20,-0.09,676.90,0.36,1223.10,0.64
656,Entry Long,MomLE,2023-05-11 10:00,951.6,1,-826.20,-0.43,-114947.20,-0.09,676.90,0.36,1223.10,0.64
655,Exit Short,MomLE,2023-05-11 10:00,951.6,1,-986.20,-0.52,-114121.00,-0.11,16.90,0.01,943.10,0.5
655,Entry Short,MomSE,2023-05-10 16:00,947.1,1,-986.20,-0.52,-114121.00,-0.11,16.90,0.01,943.10,0.5
654,Exit Long,MomSE,2023-05-10 16:00,947.1,1,33.80,0.02,-113134.80,0,856.90,0.45,123.10,0.07
654,Entry Long,MomLE,2023-05-10 10:30,946.5,1,33.80,0.02,-113134.80,0,856.90,0.45,123.10,0.07
653,Exit Short,MomLE,2023-05-10 10:30,946.5,1,-46.20,-0.02,-113168.60,-0.01,776.90,0.41,603.10,0.32
653,Entry Short,MomSE,2023-05-09 12:00,946.7,1,-46.20,-0.02,-113168.60,-0.01,776.90,0.41,603.10,0.32
652,Exit Long,MomSE,2023-05-09 12:00,946.7,1,4873.80,2.64,-113122.40,0.55,6056.90,3.28,0,0
652,Entry Long,MomLE,2023-05-03 15:15,921.9,1,4873.80,2.64,-113122.40,0.55,6056.90,3.28,0,0
651,Exit Short,MomLE,2023-05-03 15:15,921.9,1,-806.20,-0.44,-117996.20,-0.09,1536.90,0.84,1203.10,0.65
651,Entry Short,MomSE,2023-05-03 10:00,918.3,1,-806.20,-0.44,-117996.20,-0.09,1536.90,0.84,1203.10,0.65
650,Exit Long,MomSE,2023-05-03 10:00,918.3,1,-1626.20,-0.88,-117190.00,-0.18,356.90,0.19,1583.10,0.85
650,Entry Long,MomLE,2023-05-02 10:15,926.0,1,-1626.20,-0.88,-117190.00,-0.18,356.90,0.19,1583.10,0.85
649,Exit Short,MomLE,2023-05-02 10:15,926.0,1,-566.20,-0.31,-115563.80,-0.06,1436.90,0.78,523.10,0.28
649,Entry Short,MomSE,2023-04-28 12:15,923.6,1,-566.20,-0.31,-115563.80,-0.06,1436.90,0.78,523.10,0.28
648,Exit Long,MomSE,2023-04-28 12:15,923.6,1,-246.20,-0.13,-114997.60,-0.03,1056.90,0.57,303.10,0.16
648,Entry Long,MomLE,2023-04-27 16:00,924.4,1,-246.20,-0.13,-114997.60,-0.03,1056.90,0.57,303.10,0.16
647,Exit Short,MomLE,2023-04-27 16:00,924.4,1,833.80,0.45,-114751.40,0.09,1356.90,0.73,3.10,0
647,Entry Short,MomSE,2023-04-27 10:00,929.0,1,833.80,0.45,-114751.40,0.09,1356.90,0.73,3.10,0
646,Exit Long,MomSE,2023-04-27 10:00,929.0,1,-446.20,-0.24,-115585.20,-0.05,916.90,0.49,403.10,0.22
646,Entry Long,MomLE,2023-04-26 12:00,930.8,1,-446.20,-0.24,-115585.20,-0.05,916.90,0.49,403.10,0.22
645,Exit Short,MomLE,2023-04-26 12:00,930.8,1,-246.20,-0.13,-115139.00,-0.03,56.90,0.03,203.10,0.11
645,Entry Short,MomSE,2023-04-26 11:45,930.0,1,-246.20,-0.13,-115139.00,-0.03,56.90,0.03,203.10,0.11
644,Exit Long,MomSE,2023-04-26 11:45,930.0,1,-146.20,-0.08,-114892.80,-0.02,156.90,0.08,143.10,0.08
644,Entry Long,MomLE,2023-04-26 11:00,930.3,1,-146.20,-0.08,-114892.80,-0.02,156.90,0.08,143.10,0.08
643,Exit Short,MomLE,2023-04-26 11:00,930.3,1,713.80,0.38,-114746.60,0.08,1376.90,0.74,143.10,0.08
643,Entry Short,MomSE,2023-04-25 10:15,934.3,1,713.80,0.38,-114746.60,0.08,1376.90,0.74,143.10,0.08
642,Exit Long,MomSE,2023-04-25 10:15,934.3,1,-726.20,-0.39,-115460.40,-0.08,416.90,0.22,683.10,0.36
642,Entry Long,MomLE,2023-04-24 16:15,937.5,1,-726.20,-0.39,-115460.40,-0.08,416.90,0.22,683.10,0.36
641,Exit Short,MomLE,2023-04-24 16:15,937.5,1,-386.20,-0.21,-114734.20,-0.04,0,0,343.10,0.18
641,Entry Short,MomSE,2023-04-24 15:15,936.0,1,-386.20,-0.21,-114734.20,-0.04,0,0,343.10,0.18
640,Exit Long,MomSE,2023-04-24 15:15,936.0,1,-166.20,-0.09,-114348.00,-0.02,216.90,0.12,123.10,0.07
640,Entry Long,MomLE,2023-04-24 14:45,936.4,1,-166.20,-0.09,-114348.00,-0.02,216.90,0.12,123.10,0.07
639,Exit Short,MomLE,2023-04-24 14:45,936.4,1,-246.20,-0.13,-114181.80,-0.03,196.90,0.11,263.10,0.14
639,Entry Short,MomSE,2023-04-24 14:15,935.6,1,-246.20,-0.13,-114181.80,-0.03,196.90,0.11,263.10,0.14
638,Exit Long,MomSE,2023-04-24 14:15,935.6,1,-646.20,-0.34,-113935.60,-0.07,0,0,763.10,0.41
638,Entry Long,MomLE,2023-04-24 10:45,938.4,1,-646.20,-0.34,-113935.60,-0.07,0,0,763.10,0.41
637,Exit Short,MomLE,2023-04-24 10:45,938.4,1,4753.80,2.47,-113289.40,0.54,6296.90,3.27,803.10,0.42
637,Entry Short,MomSE,2023-04-17 15:15,962.6,1,4753.80,2.47,-113289.40,0.54,6296.90,3.27,803.10,0.42
636,Exit Long,MomSE,2023-04-17 15:15,962.6,1,273.80,0.14,-118043.20,0.03,1336.90,0.7,1003.10,0.52
636,Entry Long,MomLE,2023-04-12 16:45,960.8,1,273.80,0.14,-118043.20,0.03,1336.90,0.7,1003.10,0.52
635,Exit Short,MomLE,2023-04-12 16:45,960.8,1,-1966.20,-1.03,-118317.00,-0.22,396.90,0.21,2283.10,1.2
635,Entry Short,MomSE,2023-04-12 10:30,951.4,1,-1966.20,-1.03,-118317.00,-0.22,396.90,0.21,2283.10,1.2
634,Exit Long,MomSE,2023-04-12 10:30,951.4,1,-2006.20,-1.04,-116350.80,-0.23,616.90,0.32,1963.10,1.02
634,Entry Long,MomLE,2023-04-11 16:30,961.0,1,-2006.20,-1.04,-116350.80,-0.23,616.90,0.32,1963.10,1.02
633,Exit Short,MomLE,2023-04-11 16:30,961.0,1,-266.20,-0.14,-114344.60,-0.03,156.90,0.08,483.10,0.25
633,Entry Short,MomSE,2023-04-11 10:15,960.1,1,-266.20,-0.14,-114344.60,-0.03,156.90,0.08,483.10,0.25
632,Exit Long,MomSE,2023-04-11 10:15,960.1,1,1713.80,0.9,-114078.40,0.19,2936.90,1.54,0,0
632,Entry Long,MomLE,2023-04-10 10:30,951.1,1,1713.80,0.9,-114078.40,0.19,2936.90,1.54,0,0
631,Exit Short,MomLE,2023-04-10 10:30,951.1,1,-1066.20,-0.56,-115792.20,-0.12,136.90,0.07,1023.10,0.54
631,Entry Short,MomSE,2023-04-07 15:15,946.2,1,-1066.20,-0.56,-115792.20,-0.12,136.90,0.07,1023.10,0.54
630,Exit Long,MomSE,2023-04-07 15:15,946.2,1,-426.20,-0.22,-114726.00,-0.05,256.90,0.14,583.10,0.31
630,Entry Long,MomLE,2023-04-07 10:45,947.9,1,-426.20,-0.22,-114726.00,-0.05,256.90,0.14,583.10,0.31
629,Exit Short,MomLE,2023-04-07 10:45,947.9,1,2393.80,1.25,-114299.80,0.27,3396.90,1.77,303.10,0.16
629,Entry Short,MomSE,2023-04-04 10:30,960.3,1,2393.80,1.25,-114299.80,0.27,3396.90,1.77,303.10,0.16
628,Exit Long,MomSE,2023-04-04 10:30,960.3,1,-366.20,-0.19,-116693.60,-0.04,316.90,0.16,483.10,0.25
628,Entry Long,MomLE,2023-04-03 16:30,961.7,1,-366.20,-0.19,-116693.60,-0.04,316.90,0.16,483.10,0.25
627,Exit Short,MomLE,2023-04-03 16:30,961.7,1,853.80,0.44,-116327.40,0.1,1696.90,0.88,0,0
627,Entry Short,MomSE,2023-04-03 10:30,966.4,1,853.80,0.44,-116327.40,0.1,1696.90,0.88,0,0
626,Exit Long,MomSE,2023-04-03 10:30,966.4,1,373.80,0.19,-117181.20,0.04,1656.90,0.86,163.10,0.08
626,Entry Long,MomLE,2023-03-30 16:45,964.1,1,373.80,0.19,-117181.20,0.04,1656.90,0.86,163.10,0.08
625,Exit Short,MomLE,2023-03-30 16:45,964.1,1,-506.20,-0.26,-117555.00,-0.06,0,0,463.10,0.24
625,Entry Short,MomSE,2023-03-30 16:15,962.0,1,-506.20,-0.26,-117555.00,-0.06,0,0,463.10,0.24
624,Exit Long,MomSE,2023-03-30 16:15,962.0,1,-586.20,-0.3,-117048.80,-0.07,256.90,0.13,543.10,0.28
624,Entry Long,MomLE,2023-03-30 15:15,964.5,1,-586.20,-0.3,-117048.80,-0.07,256.90,0.13,543.10,0.28
623,Exit Short,MomLE,2023-03-30 15:15,964.5,1,-386.20,-0.2,-116462.60,-0.04,236.90,0.12,563.10,0.29
623,Entry Short,MomSE,2023-03-30 10:00,963.0,1,-386.20,-0.2,-116462.60,-0.04,236.90,0.12,563.10,0.29
622,Exit Long,MomSE,2023-03-30 10:00,963.0,1,-1006.20,-0.52,-116076.40,-0.11,1236.90,0.64,963.10,0.5
622,Entry Long,MomLE,2023-03-28 15:45,967.6,1,-1006.20,-0.52,-116076.40,-0.11,1236.90,0.64,963.10,0.5
621,Exit Short,MomLE,2023-03-28 15:45,967.6,1,-286.20,-0.15,-115070.20,-0.03,116.90,0.06,243.10,0.13
621,Entry Short,MomSE,2023-03-28 15:15,966.6,1,-286.20,-0.15,-115070.20,-0.03,116.90,0.06,243.10,0.13
620,Exit Long,MomSE,2023-03-28 15:15,966.6,1,1293.80,0.67,-114784.00,0.15,1716.90,0.89,3.10,0
620,Entry Long,MomLE,2023-03-27 16:45,959.7,1,1293.80,0.67,-114784.00,0.15,1716.90,0.89,3.10,0
619,Exit Short,MomLE,2023-03-27 16:45,959.7,1,-306.20,-0.16,-116077.80,-0.03,0,0,263.10,0.14
619,Entry Short,MomSE,2023-03-27 15:45,958.6,1,-306.20,-0.16,-116077.80,-0.03,0,0,263.10,0.14
618,Exit Long,MomSE,2023-03-27 15:45,958.6,1,-146.20,-0.08,-115771.60,-0.02,136.90,0.07,183.10,0.1
618,Entry Long,MomLE,2023-03-27 15:00,958.9,1,-146.20,-0.08,-115771.60,-0.02,136.90,0.07,183.10,0.1
617,Exit Short,MomLE,2023-03-27 15:00,958.9,1,-386.20,-0.2,-115625.40,-0.04,116.90,0.06,343.10,0.18
617,Entry Short,MomSE,2023-03-27 14:45,957.4,1,-386.20,-0.2,-115625.40,-0.04,116.90,0.06,343.10,0.18
616,Exit Long,MomSE,2023-03-27 14:45,957.4,1,-766.20,-0.4,-115239.20,-0.09,296.90,0.15,723.10,0.38
616,Entry Long,MomLE,2023-03-27 11:15,960.8,1,-766.20,-0.4,-115239.20,-0.09,296.90,0.15,723.10,0.38
615,Exit Short,MomLE,2023-03-27 11:15,960.8,1,-706.20,-0.37,-114473.00,-0.08,396.90,0.21,803.10,0.42
615,Entry Short,MomSE,2023-03-24 16:30,957.7,1,-706.20,-0.37,-114473.00,-0.08,396.90,0.21,803.10,0.42
614,Exit Long,MomSE,2023-03-24 16:30,957.7,1,-646.20,-0.34,-113766.80,-0.07,0,0,603.10,0.31
614,Entry Long,MomLE,2023-03-24 15:45,960.5,1,-646.20,-0.34,-113766.80,-0.07,0,0,603.10,0.31
613,Exit Short,MomLE,2023-03-24 15:45,960.5,1,93.80,0.05,-113120.60,0.01,696.90,0.36,63.10,0.03
613,Entry Short,MomSE,2023-03-24 15:00,961.4,1,93.80,0.05,-113120.60,0.01,696.90,0.36,63.10,0.03
612,Exit Long,MomSE,2023-03-24 15:00,961.4,1,-86.20,-0.04,-113214.40,-0.01,576.90,0.3,403.10,0.21
612,Entry Long,MomLE,2023-03-24 14:15,961.4,1,-86.20,-0.04,-113214.40,-0.01,576.90,0.3,403.10,0.21
611,Exit Short,MomLE,2023-03-24 14:15,961.4,1,-126.20,-0.07,-113128.20,-0.01,836.90,0.44,123.10,0.06
611,Entry Short,MomSE,2023-03-24 10:30,961.2,1,-126.20,-0.07,-113128.20,-0.01,836.90,0.44,123.10,0.06
610,Exit Long,MomSE,2023-03-24 10:30,961.2,1,3893.80,2.07,-113002.00,0.44,4636.90,2.46,963.10,0.51
610,Entry Long,MomLE,2023-03-21 10:00,941.3,1,3893.80,2.07,-113002.00,0.44,4636.90,2.46,963.10,0.51
609,Exit Short,MomLE,2023-03-21 10:00,941.3,1,-1526.20,-0.82,-116895.80,-0.17,2056.90,1.1,1583.10,0.85
609,Entry Short,MomSE,2023-03-20 10:30,934.1,1,-1526.20,-0.82,-116895.80,-0.17,2056.90,1.1,1583.10,0.85
608,Exit Long,MomSE,2023-03-20 10:30,934.1,1,993.80,0.53,-115369.60,0.11,3176.90,1.71,383.10,0.21
608,Entry Long,MomLE,2023-03-16 14:45,928.7,1,993.80,0.53,-115369.60,0.11,3176.90,1.71,383.10,0.21
607,Exit Short,MomLE,2023-03-16 14:45,928.7,1,833.80,0.45,-116363.40,0.09,2756.90,1.48,0,0
607,Entry Short,MomSE,2023-03-15 16:45,933.3,1,833.80,0.45,-116363.40,0.09,2756.90,1.48,0,0
606,Exit Long,MomSE,2023-03-15 16:45,933.3,1,953.80,0.51,-117197.20,0.11,2996.90,1.61,423.10,0.23
606,Entry Long,MomLE,2023-03-15 10:45,928.1,1,953.80,0.51,-117197.20,0.11,2996.90,1.61,423.10,0.23
605,Exit Short,MomLE,2023-03-15 10:45,928.1,1,4693.80,2.46,-118151.00,0.54,10316.90,5.42,103.10,0.05
605,Entry Short,MomSE,2023-03-13 14:15,952.0,1,4693.80,2.46,-118151.00,0.54,10316.90,5.42,103.10,0.05
604,Exit Long,MomSE,2023-03-13 14:15,952.0,1,-306.20,-0.16,-122844.80,-0.03,336.90,0.18,263.10,0.14
604,Entry Long,MomLE,2023-03-13 11:15,953.1,1,-306.20,-0.16,-122844.80,-0.03,336.90,0.18,263.10,0.14
603,Exit Short,MomLE,2023-03-13 11:15,953.1,1,-1286.20,-0.68,-122538.60,-0.15,236.90,0.13,1243.10,0.66
603,Entry Short,MomSE,2023-03-13 10:00,947.1,1,-1286.20,-0.68,-122538.60,-0.15,236.90,0.13,1243.10,0.66
602,Exit Long,MomSE,2023-03-13 10:00,947.1,1,-1526.20,-0.8,-121252.40,-0.17,0,0,1483.10,0.78
602,Entry Long,MomLE,2023-03-10 16:45,954.3,1,-1526.20,-0.8,-121252.40,-0.17,0,0,1483.10,0.78
601,Exit Short,MomLE,2023-03-10 16:45,954.3,1,973.80,0.51,-119726.20,0.11,1856.90,0.97,223.10,0.12
601,Entry Short,MomSE,2023-03-09 16:30,959.6,1,973.80,0.51,-119726.20,0.11,1856.90,0.97,223.10,0.12
600,Exit Long,MomSE,2023-03-09 16:30,959.6,1,-366.20,-0.19,-120700.00,-0.04,0,0,443.10,0.23
600,Entry Long,MomLE,2023-03-09 15:30,961.0,1,-366.20,-0.19,-120700.00,-0.04,0,0,443.10,0.23
599,Exit Short,MomLE,2023-03-09 15:30,961.0,1,-406.20,-0.21,-120333.80,-0.05,16.90,0.01,363.10,0.19
599,Entry Short,MomSE,2023-03-09 15:15,959.4,1,-406.20,-0.21,-120333.80,-0.05,16.90,0.01,363.10,0.19
598,Exit Long,MomSE,2023-03-09 15:15,959.4,1,-126.20,-0.07,-119927.60,-0.01,696.90,0.36,683.10,0.36
598,Entry Long,MomLE,2023-03-08 16:30,959.6,1,-126.20,-0.07,-119927.60,-0.01,696.90,0.36,683.10,0.36
597,Exit Short,MomLE,2023-03-08 16:30,959.6,1,933.80,0.48,-119801.40,0.11,2756.90,1.43,283.10,0.15
597,Entry Short,MomSE,2023-03-07 15:30,964.7,1,933.80,0.48,-119801.40,0.11,2756.90,1.43,283.10,0.15
596,Exit Long,MomSE,2023-03-07 15:30,964.7,1,-406.20,-0.21,-120735.20,-0.05,0,0,363.10,0.19
596,Entry Long,MomLE,2023-03-07 15:15,966.3,1,-406.20,-0.21,-120735.20,-0.05,0,0,363.10,0.19
595,Exit Short,MomLE,2023-03-07 15:15,966.3,1,-666.20,-0.35,-120329.00,-0.08,16.90,0.01,623.10,0.32
595,Entry Short,MomSE,2023-03-07 15:00,963.4,1,-666.20,-0.35,-120329.00,-0.08,16.90,0.01,623.10,0.32
594,Exit Long,MomSE,2023-03-07 15:00,963.4,1,973.80,0.51,-119662.80,0.11,2096.90,1.09,263.10,0.14
594,Entry Long,MomLE,2023-03-03 16:45,958.1,1,973.80,0.51,-119662.80,0.11,2096.90,1.09,263.10,0.14
593,Exit Short,MomLE,2023-03-03 16:45,958.1,1,673.80,0.35,-120636.60,0.08,1116.90,0.58,943.10,0.49
593,Entry Short,MomSE,2023-03-02 15:15,961.9,1,673.80,0.35,-120636.60,0.08,1116.90,0.58,943.10,0.49
592,Exit Long,MomSE,2023-03-02 15:15,961.9,1,-1006.20,-0.52,-121310.40,-0.11,236.90,0.12,963.10,0.5
592,Entry Long,MomLE,2023-03-02 11:00,966.5,1,-1006.20,-0.52,-121310.40,-0.11,236.90,0.12,963.10,0.5
591,Exit Short,MomLE,2023-03-02 11:00,966.5,1,-306.20,-0.16,-120304.20,-0.03,1116.90,0.58,263.10,0.14
591,Entry Short,MomSE,2023-03-01 15:45,965.4,1,-306.20,-0.16,-120304.20,-0.03,1116.90,0.58,263.10,0.14
590,Exit Long,MomSE,2023-03-01 15:45,965.4,1,-346.20,-0.18,-119998.00,-0.04,0,0,363.10,0.19
590,Entry Long,MomLE,2023-03-01 12:15,966.7,1,-346.20,-0.18,-119998.00,-0.04,0,0,363.10,0.19
589,Exit Short,MomLE,2023-03-01 12:15,966.7,1,-346.20,-0.18,-119651.80,-0.04,16.90,0.01,303.10,0.16
589,Entry Short,MomSE,2023-03-01 12:00,965.4,1,-346.20,-0.18,-119651.80,-0.04,16.90,0.01,303.10,0.16
588,Exit Long,MomSE,2023-03-01 12:00,965.4,1,-806.20,-0.42,-119305.60,-0.09,56.90,0.03,1323.10,0.68
588,Entry Long,MomLE,2023-03-01 09:45,969.0,1,-806.20,-0.42,-119305.60,-0.09,56.90,0.03,1323.10,0.68
587,Exit Short,MomLE,2023-03-01 09:45,969.0,1,-346.20,-0.18,-118499.40,-0.04,1176.90,0.61,483.10,0.25
587,Entry Short,MomSE,2023-02-28 10:30,967.7,1,-346.20,-0.18,-118499.40,-0.04,1176.90,0.61,483.10,0.25
586,Exit Long,MomSE,2023-02-28 10:30,967.7,1,-826.20,-0.43,-118153.20,-0.09,76.90,0.04,783.10,0.4
586,Entry Long,MomLE,2023-02-28 10:00,971.4,1,-826.20,-0.43,-118153.20,-0.09,76.90,0.04,783.10,0.4
585,Exit Short,MomLE,2023-02-28 10:00,971.4,1,-886.20,-0.46,-117327.00,-0.1,316.90,0.16,843.10,0.44
585,Entry Short,MomSE,2023-02-27 16:00,967.4,1,-886.20,-0.46,-117327.00,-0.1,316.90,0.16,843.10,0.44
584,Exit Long,MomSE,2023-02-27 16:00,967.4,1,-406.20,-0.21,-116440.80,-0.05,136.90,0.07,363.10,0.19
584,Entry Long,MomLE,2023-02-27 14:15,969.0,1,-406.20,-0.21,-116440.80,-0.05,136.90,0.07,363.10,0.19
583,Exit Short,MomLE,2023-02-27 14:15,969.0,1,-146.20,-0.08,-116034.60,-0.02,196.90,0.1,443.10,0.23
583,Entry Short,MomSE,2023-02-27 11:15,968.7,1,-146.20,-0.08,-116034.60,-0.02,196.90,0.1,443.10,0.23
582,Exit Long,MomSE,2023-02-27 11:15,968.7,1,-266.20,-0.14,-115888.40,-0.03,116.90,0.06,223.10,0.12
582,Entry Long,MomLE,2023-02-27 11:00,969.6,1,-266.20,-0.14,-115888.40,-0.03,116.90,0.06,223.10,0.12
581,Exit Short,MomLE,2023-02-27 11:00,969.6,1,2193.80,1.12,-115622.20,0.25,3096.90,1.58,0,0
581,Entry Short,MomSE,2023-02-24 10:00,981.0,1,2193.80,1.12,-115622.20,0.25,3096.90,1.58,0,0
580,Exit Long,MomSE,2023-02-24 10:00,981.0,1,-406.20,-0.21,-117816.00,-0.05,136.90,0.07,363.10,0.18
580,Entry Long,MomLE,2023-02-23 16:00,982.6,1,-406.20,-0.21,-117816.00,-0.05,136.90,0.07,363.10,0.18
579,Exit Short,MomLE,2023-02-23 16:00,982.6,1,1773.80,0.89,-117409.80,0.2,2156.90,1.09,123.10,0.06
579,Entry Short,MomSE,2023-02-22 11:30,991.9,1,1773.80,0.89,-117409.80,0.2,2156.90,1.09,123.10,0.06
578,Exit Long,MomSE,2023-02-22 11:30,991.9,1,713.80,0.36,-119183.60,0.08,1356.90,0.69,0,0
578,Entry Long,MomLE,2023-02-21 15:00,987.9,1,713.80,0.36,-119183.60,0.08,1356.90,0.69,0,0
577,Exit Short,MomLE,2023-02-21 15:00,987.9,1,-66.20,-0.03,-119897.40,-0.01,356.90,0.18,363.10,0.18
577,Entry Short,MomSE,2023-02-20 15:30,988.0,1,-66.20,-0.03,-119897.40,-0.01,356.90,0.18,363.10,0.18
576,Exit Long,MomSE,2023-02-20 15:30,988.0,1,-186.20,-0.09,-119831.20,-0.02,216.90,0.11,143.10,0.07
576,Entry Long,MomLE,2023-02-20 14:45,988.5,1,-186.20,-0.09,-119831.20,-0.02,216.90,0.11,143.10,0.07
575,Exit Short,MomLE,2023-02-20 14:45,988.5,1,-286.20,-0.14,-119645.00,-0.03,256.90,0.13,243.10,0.12
575,Entry Short,MomSE,2023-02-20 14:15,987.5,1,-286.20,-0.14,-119645.00,-0.03,256.90,0.13,243.10,0.12
574,Exit Long,MomSE,2023-02-20 14:15,987.5,1,-226.20,-0.11,-119358.80,-0.03,516.90,0.26,363.10,0.18
574,Entry Long,MomLE,2023-02-17 16:45,988.2,1,-226.20,-0.11,-119358.80,-0.03,516.90,0.26,363.10,0.18
573,Exit Short,MomLE,2023-02-17 16:45,988.2,1,-246.20,-0.12,-119132.60,-0.03,436.90,0.22,423.10,0.21
573,Entry Short,MomSE,2023-02-17 10:00,987.4,1,-246.20,-0.12,-119132.60,-0.03,436.90,0.22,423.10,0.21
572,Exit Long,MomSE,2023-02-17 10:00,987.4,1,473.80,0.24,-118886.40,0.05,1316.90,0.67,803.10,0.41
572,Entry Long,MomLE,2023-02-15 14:30,984.6,1,473.80,0.24,-118886.40,0.05,1316.90,0.67,803.10,0.41
571,Exit Short,MomLE,2023-02-15 14:30,984.6,1,-386.20,-0.2,-119360.20,-0.04,16.90,0.01,343.10,0.17
571,Entry Short,MomSE,2023-02-15 12:15,983.1,1,-386.20,-0.2,-119360.20,-0.04,16.90,0.01,343.10,0.17
570,Exit Long,MomSE,2023-02-15 12:15,983.1,1,-586.20,-0.3,-118974.00,-0.07,0,0,563.10,0.29
570,Entry Long,MomLE,2023-02-15 11:00,985.6,1,-586.20,-0.3,-118974.00,-0.07,0,0,563.10,0.29
569,Exit Short,MomLE,2023-02-15 11:00,985.6,1,-386.20,-0.2,-118387.80,-0.04,836.90,0.43,343.10,0.17
569,Entry Short,MomSE,2023-02-14 14:45,984.1,1,-386.20,-0.2,-118387.80,-0.04,836.90,0.43,343.10,0.17
568,Exit Long,MomSE,2023-02-14 14:45,984.1,1,-486.20,-0.25,-118001.60,-0.06,736.90,0.37,443.10,0.22
568,Entry Long,MomLE,2023-02-13 16:00,986.1,1,-486.20,-0.25,-118001.60,-0.06,736.90,0.37,443.10,0.22
567,Exit Short,MomLE,2023-02-13 16:00,986.1,1,-226.20,-0.11,-117515.40,-0.03,76.90,0.04,183.10,0.09
567,Entry Short,MomSE,2023-02-13 15:45,985.4,1,-226.20,-0.11,-117515.40,-0.03,76.90,0.04,183.10,0.09
566,Exit Long,MomSE,2023-02-13 15:45,985.4,1,293.80,0.15,-117289.20,0.03,756.90,0.38,3.10,0
566,Entry Long,MomLE,2023-02-13 10:30,983.5,1,293.80,0.15,-117289.20,0.03,756.90,0.38,3.10,0
565,Exit Short,MomLE,2023-02-13 10:30,983.5,1,-1046.20,-0.53,-117583.00,-0.12,0,0,1003.10,0.51
565,Entry Short,MomSE,2023-02-13 10:00,978.7,1,-1046.20,-0.53,-117583.00,-0.12,0,0,1003.10,0.51
564,Exit Long,MomSE,2023-02-13 10:00,978.7,1,-1186.20,-0.6,-116536.80,-0.13,56.90,0.03,1143.10,0.58
564,Entry Long,MomLE,2023-02-10 16:00,984.2,1,-1186.20,-0.6,-116536.80,-0.13,56.90,0.03,1143.10,0.58
563,Exit Short,MomLE,2023-02-10 16:00,984.2,1,-706.20,-0.36,-115350.60,-0.08,76.90,0.04,663.10,0.34
563,Entry Short,MomSE,2023-02-10 10:15,981.1,1,-706.20,-0.36,-115350.60,-0.08,76.90,0.04,663.10,0.34
562,Exit Long,MomSE,2023-02-10 10:15,981.1,1,-1026.20,-0.52,-114644.40,-0.12,276.90,0.14,983.10,0.5
562,Entry Long,MomLE,2023-02-09 15:00,985.8,1,-1026.20,-0.52,-114644.40,-0.12,276.90,0.14,983.10,0.5
561,Exit Short,MomLE,2023-02-09 15:00,985.8,1,1433.80,0.72,-113618.20,0.16,2316.90,1.17,103.10,0.05
561,Entry Short,MomSE,2023-02-08 10:45,993.4,1,1433.80,0.72,-113618.20,0.16,2316.90,1.17,103.10,0.05
560,Exit Long,MomSE,2023-02-08 10:45,993.4,1,-466.20,-0.23,-115052.00,-0.05,196.90,0.1,503.10,0.25
560,Entry Long,MomLE,2023-02-07 16:45,995.3,1,-466.20,-0.23,-115052.00,-0.05,196.90,0.1,503.10,0.25
559,Exit Short,MomLE,2023-02-07 16:45,995.3,1,-366.20,-0.18,-114585.80,-0.04,256.90,0.13,423.10,0.21
559,Entry Short,MomSE,2023-02-07 11:15,993.9,1,-366.20,-0.18,-114585.80,-0.04,256.90,0.13,423.10,0.21
558,Exit Long,MomSE,2023-02-07 11:15,993.9,1,-906.20,-0.45,-114219.60,-0.1,156.90,0.08,863.10,0.43
